"","PUBID_1997","KEY_SEX_1997","KEY_BDATE_M_1997","KEY_BDATE_Y_1997","CV_SAMPLE_TYPE_1997","SAMPLING_WEIGHT_CC_1997","CV_HGC_RES_DAD_1997","CV_HGC_RES_MOM_1997","KEY_RACE_ETHNICITY_1997","CV_HIGHEST_DEGREE_EVER_EDT_2017","SAMPLING_WEIGHT_CC_2017","degree_label","race"
"310",444,2,2,1982,1,87272,NA,12,2,0,114096,"None","Hispanic"
"311",445,1,1,1981,1,104937,NA,NA,2,4,145337,"BA","Hispanic"
"312",446,1,2,1983,1,92741,NA,NA,2,2,140232,"HS Diploma","Hispanic"
"313",447,2,9,1983,1,90084,12,12,2,2,120486,"HS Diploma","Hispanic"
"314",448,2,9,1983,1,90084,12,12,2,2,120486,"HS Diploma","Hispanic"
"315",450,2,11,1980,1,113383,6,6,2,2,161449,"HS Diploma","Hispanic"
"316",451,1,9,1983,1,98186,6,6,2,1,148465,"GED","Hispanic"
"317",452,2,3,1981,1,83964,NA,NA,2,0,102292,"None","Hispanic"
"318",453,2,7,1982,1,92396,NA,NA,2,0,120795,"None","Hispanic"
"319",455,1,8,1984,1,92485,NA,NA,2,2,120720,"HS Diploma","Hispanic"
"320",456,1,11,1983,1,94987,NA,12,2,5,143628,"MA","Hispanic"
"321",457,1,5,1980,1,113720,6,6,2,2,160935,"HS Diploma","Hispanic"
"322",458,1,6,1982,1,100347,6,6,2,2,136893,"HS Diploma","Hispanic"
"323",459,2,6,1983,1,92265,12,6,2,3,123403,"AA","Hispanic"
"324",460,2,12,1981,1,81228,6,9,2,2,98959,"HS Diploma","Hispanic"
"325",461,2,3,1983,1,92265,6,9,2,1,123403,"GED","Hispanic"
"326",462,2,2,1981,1,81228,NA,NA,2,2,98959,"HS Diploma","Hispanic"
"327",463,1,7,1982,1,100347,NA,NA,2,0,136893,"None","Hispanic"
"328",464,2,11,1981,1,81228,NA,8,2,2,98959,"HS Diploma","Hispanic"
"329",465,2,10,1984,1,88868,NA,8,2,2,115094,"HS Diploma","Hispanic"
"330",466,1,12,1983,1,94987,NA,4,2,1,143628,"GED","Hispanic"
"331",467,2,9,1984,1,88868,10,6,2,2,115094,"HS Diploma","Hispanic"
"332",468,2,11,1981,1,81228,NA,NA,2,2,98959,"HS Diploma","Hispanic"
"333",469,2,1,1982,1,89385,9,12,2,2,116859,"HS Diploma","Hispanic"
"334",470,2,2,1981,1,81228,NA,9,2,2,98959,"HS Diploma","Hispanic"
"335",471,1,7,1980,1,138772,6,3,2,2,196389,"HS Diploma","Hispanic"
"336",472,2,1,1983,1,112590,6,3,2,4,150589,"BA","Hispanic"
"337",473,2,3,1982,1,109077,NA,12,2,0,142602,"None","Hispanic"
"338",474,2,7,1984,1,90569,NA,NA,2,2,117297,"HS Diploma","Hispanic"
"339",475,1,3,1981,1,109221,12,12,2,2,151269,"HS Diploma","Hispanic"
"340",476,1,7,1982,1,98735,NA,12,1,4,129892,"BA","Black"
"341",477,2,5,1982,1,90834,12,NA,2,2,118753,"HS Diploma","Hispanic"
"342",479,2,8,1982,1,85105,9,6,2,2,111263,"HS Diploma","Hispanic"
"343",480,2,7,1980,1,104436,NA,3,2,2,148710,"HS Diploma","Hispanic"
"344",481,1,5,1984,1,84613,NA,3,2,1,109582,"GED","Hispanic"
"345",482,1,7,1983,1,243403,NA,NA,1,2,345660,"HS Diploma","Black"
"346",484,2,8,1982,1,194303,NA,13,2,5,254024,"MA","Hispanic"
"347",485,1,7,1982,1,455110,NA,18,4,5,655074,"MA","Non-Black/Non-Hispanic"
"348",487,1,3,1984,1,311986,12,14,4,4,432014,"BA","Non-Black/Non-Hispanic"
"349",488,2,1,1982,1,341921,NA,14,4,2,426094,"HS Diploma","Non-Black/Non-Hispanic"
"350",490,1,11,1982,1,333747,17,17,3,2,480388,"HS Diploma","Mixed Race"
"351",492,2,10,1983,1,330340,16,16,4,5,425704,"MA","Non-Black/Non-Hispanic"
"352",496,1,7,1984,1,211975,12,12,2,5,276689,"MA","Hispanic"
"353",498,2,5,1980,1,338218,20,16,4,5,464508,"MA","Non-Black/Non-Hispanic"
"354",502,1,9,1983,1,275463,NA,14,4,2,383983,"HS Diploma","Non-Black/Non-Hispanic"
"355",503,1,12,1981,1,288007,16,12,4,5,402013,"MA","Non-Black/Non-Hispanic"
"356",507,2,8,1984,1,299822,6,6,4,2,381825,"HS Diploma","Non-Black/Non-Hispanic"
"357",508,1,8,1981,1,104937,3,3,2,0,145337,"None","Hispanic"
"358",509,2,8,1984,1,102048,NA,15,1,5,110675,"MA","Black"
"359",511,1,1,1980,1,111031,4,6,2,2,157131,"HS Diploma","Hispanic"
"360",512,2,3,1981,1,79308,4,4,2,0,96619,"None","Hispanic"
"361",513,1,5,1982,1,97975,4,4,2,0,133657,"None","Hispanic"
"362",515,2,3,1983,1,90084,11,12,2,2,120486,"HS Diploma","Hispanic"
"363",516,1,3,1983,1,92741,11,12,2,0,140232,"None","Hispanic"
"364",517,1,9,1981,1,102708,NA,8,2,2,142250,"HS Diploma","Hispanic"
"365",518,2,11,1983,1,88170,NA,8,2,2,117927,"HS Diploma","Hispanic"
"366",519,2,6,1980,1,104821,NA,NA,2,2,149257,"HS Diploma","Hispanic"
"367",520,1,10,1981,1,102708,NA,8,2,2,142250,"HS Diploma","Hispanic"
"368",521,1,7,1983,1,90771,NA,8,2,0,137253,"None","Hispanic"
"369",523,2,5,1980,1,320901,NA,12,4,0,440725,"None","Non-Black/Non-Hispanic"
"370",524,1,8,1981,1,102708,NA,12,2,1,142250,"GED","Hispanic"
"371",525,1,4,1982,1,95894,9,6,2,2,130818,"HS Diploma","Hispanic"
"372",526,1,11,1983,1,90771,9,6,2,1,137253,"GED","Hispanic"
"373",527,1,12,1981,1,367969,20,17,4,4,513628,"BA","Non-Black/Non-Hispanic"
"374",528,2,9,1982,1,393168,12,18,4,3,489956,"AA","Non-Black/Non-Hispanic"
"375",529,2,4,1982,1,267720,NA,14,2,5,350007,"MA","Hispanic"
"376",530,2,9,1982,1,393168,16,16,4,4,489956,"BA","Non-Black/Non-Hispanic"
"377",534,2,11,1981,1,187842,NA,6,2,2,228845,"HS Diploma","Hispanic"
"378",535,2,5,1980,1,341247,16,16,4,5,468669,"MA","Non-Black/Non-Hispanic"
"379",536,1,12,1982,1,232055,9,9,2,3,316570,"AA","Hispanic"
"380",537,1,2,1982,1,304096,NA,13,4,0,437709,"None","Non-Black/Non-Hispanic"
"381",538,2,8,1983,1,300992,NA,13,4,1,387883,"GED","Non-Black/Non-Hispanic"
"382",540,2,2,1982,1,193895,NA,16,2,2,253491,"HS Diploma","Hispanic"
"383",542,2,2,1984,1,226723,15,16,1,4,245889,"BA","Black"
"384",544,1,2,1981,1,266764,19,19,4,5,372362,"MA","Non-Black/Non-Hispanic"
"385",545,1,8,1981,1,231120,NA,14,1,2,286269,"HS Diploma","Black"
"386",547,1,1,1984,1,318919,16,18,4,4,441614,"BA","Non-Black/Non-Hispanic"
"387",548,2,11,1984,1,325929,13,12,4,2,415073,"HS Diploma","Non-Black/Non-Hispanic"
"388",549,1,12,1981,1,296734,16,12,4,1,414195,"GED","Non-Black/Non-Hispanic"
"389",551,1,12,1981,1,296734,16,14,4,4,414195,"BA","Non-Black/Non-Hispanic"
"390",554,1,8,1981,1,261824,12,13,4,0,365466,"None","Non-Black/Non-Hispanic"
"391",555,1,3,1984,1,281400,NA,16,4,5,389660,"MA","Non-Black/Non-Hispanic"
"392",556,2,7,1982,1,279754,NA,16,4,4,348622,"BA","Non-Black/Non-Hispanic"
"393",557,2,11,1981,1,173110,16,18,2,4,210896,"BA","Hispanic"
"394",558,1,2,1982,1,294483,15,8,4,4,423872,"BA","Non-Black/Non-Hispanic"
"395",560,2,4,1981,1,259344,12,13,4,2,360075,"HS Diploma","Non-Black/Non-Hispanic"
"396",561,1,3,1984,1,287387,12,13,4,2,397950,"HS Diploma","Non-Black/Non-Hispanic"
"397",562,2,1,1983,1,88245,8,12,2,2,118027,"HS Diploma","Hispanic"
"398",563,1,3,1982,1,278876,10,9,4,0,401407,"None","Non-Black/Non-Hispanic"
"399",564,1,8,1983,1,255749,12,13,4,2,356503,"HS Diploma","Non-Black/Non-Hispanic"
"400",565,1,4,1982,1,95975,16,12,2,5,130930,"MA","Hispanic"
"401",566,2,7,1982,1,85491,8,8,2,2,111768,"HS Diploma","Hispanic"
"402",567,1,3,1980,1,305116,11,12,4,2,449280,"HS Diploma","Non-Black/Non-Hispanic"
"403",568,1,10,1981,1,267395,11,12,4,2,373242,"HS Diploma","Non-Black/Non-Hispanic"
"404",570,2,7,1982,1,285706,12,12,4,1,356040,"GED","Non-Black/Non-Hispanic"
"405",571,1,10,1980,1,305116,NA,NA,4,2,449280,"HS Diploma","Non-Black/Non-Hispanic"
"406",573,2,9,1981,1,77689,5,8,2,0,94648,"None","Hispanic"
"407",574,2,1,1983,1,88245,5,8,2,0,118027,"None","Hispanic"
"408",576,1,11,1981,1,267395,17,14,4,2,373242,"HS Diploma","Non-Black/Non-Hispanic"
"409",577,1,4,1984,1,287387,17,14,4,3,397950,"AA","Non-Black/Non-Hispanic"
"410",578,1,12,1982,1,278876,14,14,4,2,401407,"HS Diploma","Non-Black/Non-Hispanic"
"411",579,2,6,1980,1,321797,12,12,4,4,441955,"BA","Non-Black/Non-Hispanic"
"412",580,1,5,1983,1,256244,12,12,4,2,357193,"HS Diploma","Non-Black/Non-Hispanic"
"413",581,1,4,1982,1,279416,NA,12,4,2,402185,"HS Diploma","Non-Black/Non-Hispanic"
"414",583,2,11,1981,1,259846,NA,16,4,2,360773,"HS Diploma","Non-Black/Non-Hispanic"
"415",584,2,12,1981,1,275102,13,10,4,4,381955,"BA","Non-Black/Non-Hispanic"
"416",585,2,3,1983,1,292801,13,10,4,5,377328,"MA","Non-Black/Non-Hispanic"
"417",586,1,1,1980,1,262550,12,10,2,2,371559,"HS Diploma","Hispanic"
"418",587,2,1,1983,1,213016,12,10,2,2,284907,"HS Diploma","Hispanic"
"419",589,1,4,1983,1,271289,NA,11,4,1,378165,"GED","Non-Black/Non-Hispanic"
"420",590,1,9,1983,1,271289,12,12,4,2,378165,"HS Diploma","Non-Black/Non-Hispanic"
"421",591,2,12,1982,1,206368,NA,12,2,4,269797,"BA","Hispanic"
"422",592,2,10,1984,1,205174,NA,12,2,2,265722,"HS Diploma","Hispanic"
"423",593,2,5,1981,1,187536,13,12,2,2,228471,"HS Diploma","Hispanic"
"424",594,2,2,1980,1,199541,NA,NA,1,0,240212,"None","Black"
"425",595,2,9,1981,1,239861,NA,NA,1,2,301446,"HS Diploma","Black"
"426",597,2,12,1982,1,303067,NA,12,4,1,377674,"GED","Non-Black/Non-Hispanic"
"427",598,1,4,1981,1,248140,12,12,2,4,343671,"BA","Hispanic"
"428",600,1,9,1984,1,88247,12,2,2,2,115188,"HS Diploma","Hispanic"
"429",601,2,5,1980,1,104662,NA,8,2,1,149032,"GED","Hispanic"
"430",602,2,1,1982,1,85289,NA,8,2,0,111504,"None","Hispanic"
"431",603,1,5,1984,1,88247,3,5,2,2,115188,"HS Diploma","Hispanic"
"432",604,2,3,1981,1,77506,6,6,2,2,94424,"HS Diploma","Hispanic"
"433",605,2,2,1983,1,88037,NA,12,2,1,117749,"GED","Hispanic"
"434",606,1,5,1980,1,329759,NA,16,4,2,485566,"HS Diploma","Non-Black/Non-Hispanic"
"435",607,2,5,1982,1,308782,NA,16,4,1,384796,"GED","Non-Black/Non-Hispanic"
"436",608,1,3,1983,1,276405,12,12,4,2,385296,"HS Diploma","Non-Black/Non-Hispanic"
"437",609,2,3,1982,1,279754,12,14,4,4,348622,"BA","Non-Black/Non-Hispanic"
"438",610,2,10,1981,1,253941,12,12,4,2,352573,"HS Diploma","Non-Black/Non-Hispanic"
"439",611,1,6,1984,1,281400,12,12,4,2,389660,"HS Diploma","Non-Black/Non-Hispanic"
"440",612,1,2,1984,1,281400,16,17,4,5,389660,"MA","Non-Black/Non-Hispanic"
"441",613,1,11,1983,1,276405,12,12,4,3,385296,"AA","Non-Black/Non-Hispanic"
"442",617,2,11,1983,1,96487,14,12,2,2,129051,"HS Diploma","Hispanic"
"443",618,1,12,1981,1,112397,12,11,2,2,155669,"HS Diploma","Hispanic"
"444",619,1,5,1983,1,99334,12,12,2,2,150201,"HS Diploma","Hispanic"
"445",623,1,5,1982,1,104939,6,6,2,2,143159,"HS Diploma","Hispanic"
"446",624,2,8,1980,1,114709,4,4,2,2,163337,"HS Diploma","Hispanic"
"447",625,1,10,1982,1,104939,4,4,2,0,143159,"None","Hispanic"
"448",626,2,9,1982,1,93476,3,NA,2,2,122207,"HS Diploma","Hispanic"
"449",627,1,12,1982,1,298467,NA,18,4,3,429607,"AA","Non-Black/Non-Hispanic"
"450",628,1,5,1982,1,298467,17,15,4,4,429607,"BA","Non-Black/Non-Hispanic"
"451",629,2,10,1984,1,314336,16,12,4,2,400310,"HS Diploma","Non-Black/Non-Hispanic"
"452",632,2,8,1983,1,295420,13,13,4,5,380704,"MA","Non-Black/Non-Hispanic"
"453",633,2,8,1983,1,295420,13,13,4,5,380704,"MA","Non-Black/Non-Hispanic"
"454",635,2,6,1981,1,277563,18,NA,4,2,385371,"HS Diploma","Non-Black/Non-Hispanic"
"455",636,1,12,1982,1,278527,14,14,4,2,400905,"HS Diploma","Non-Black/Non-Hispanic"
"456",637,2,11,1981,1,176572,13,12,2,4,215114,"BA","Hispanic"
"457",638,1,1,1984,1,287028,12,12,4,4,397453,"BA","Non-Black/Non-Hispanic"
"458",639,2,1,1981,1,259020,19,12,4,2,359625,"HS Diploma","Non-Black/Non-Hispanic"
"459",640,1,7,1982,1,278527,16,16,4,2,400905,"HS Diploma","Non-Black/Non-Hispanic"
"460",641,2,9,1980,1,320773,17,15,4,4,440549,"BA","Non-Black/Non-Hispanic"
"461",642,1,6,1980,1,304735,14,12,4,5,448718,"MA","Non-Black/Non-Hispanic"
"462",643,1,3,1982,1,278527,14,12,4,4,400905,"BA","Non-Black/Non-Hispanic"
"463",647,1,7,1984,1,299752,12,17,4,4,415072,"BA","Non-Black/Non-Hispanic"
"464",648,1,1,1981,1,278900,14,14,4,2,389301,"HS Diploma","Non-Black/Non-Hispanic"
"465",650,2,5,1984,1,306340,14,14,4,4,390126,"BA","Non-Black/Non-Hispanic"
"466",651,2,9,1982,1,297999,12,12,4,2,371358,"HS Diploma","Non-Black/Non-Hispanic"
"467",652,2,12,1983,1,287905,12,12,4,2,371019,"HS Diploma","Non-Black/Non-Hispanic"
"468",653,1,12,1983,1,260241,20,16,4,2,362765,"HS Diploma","Non-Black/Non-Hispanic"
"469",658,2,10,1984,1,196819,6,6,2,2,254901,"HS Diploma","Hispanic"
"470",659,1,8,1980,1,251858,NA,15,2,2,356427,"HS Diploma","Hispanic"
"471",660,2,7,1982,1,197964,NA,15,2,0,258810,"None","Hispanic"
"472",661,1,11,1982,1,234221,1,NA,2,2,319525,"HS Diploma","Hispanic"
"473",662,1,8,1980,1,108673,12,13,2,1,153793,"GED","Hispanic"
"474",663,1,11,1982,1,95894,NA,13,2,2,130818,"HS Diploma","Hispanic"
"475",664,1,6,1983,1,107003,NA,12,1,2,151957,"HS Diploma","Black"
"476",665,1,2,1981,1,102708,12,13,2,6,142250,"PhD","Hispanic"
"477",666,2,6,1981,1,259123,15,4,4,4,359769,"BA","Non-Black/Non-Hispanic"
"478",667,2,11,1982,1,285463,15,4,4,4,355737,"BA","Non-Black/Non-Hispanic"
"479",668,2,3,1984,1,293453,15,4,4,5,373715,"MA","Non-Black/Non-Hispanic"
"480",669,1,2,1983,1,107003,12,12,1,2,151957,"HS Diploma","Black"
"481",672,2,1,1980,1,80941,18,16,1,4,97438,"BA","Black"
"482",673,1,11,1982,1,90991,18,16,1,4,119704,"BA","Black"
"483",674,2,8,1983,1,96295,NA,NA,1,3,120063,"AA","Black"
"484",675,2,1,1981,1,97296,NA,9,1,1,122277,"GED","Black"
"485",676,2,9,1984,1,97883,12,12,1,4,106157,"BA","Black"
"486",677,2,1,1983,1,96295,NA,10,1,2,120063,"HS Diploma","Black"
"487",679,2,6,1982,1,102097,NA,12,1,1,122082,"GED","Black"
"488",680,1,3,1980,1,109664,16,NA,1,4,159055,"BA","Black"
"489",681,2,3,1984,1,101328,NA,18,1,2,109893,"HS Diploma","Black"
"490",682,2,9,1980,1,83790,15,12,1,5,100868,"MA","Black"
"491",684,2,9,1984,1,97883,12,9,1,2,106157,"HS Diploma","Black"
"492",686,2,11,1982,1,289745,NA,14,4,3,361073,"AA","Non-Black/Non-Hispanic"
"493",687,1,1,1983,1,259364,12,11,4,1,361542,"GED","Non-Black/Non-Hispanic"
"494",689,2,8,1983,1,89493,NA,6,2,2,119696,"HS Diploma","Hispanic"
"495",691,1,6,1982,1,97332,6,6,2,1,132780,"GED","Hispanic"
"496",693,2,11,1984,1,297855,10,12,4,2,379321,"HS Diploma","Non-Black/Non-Hispanic"
"497",694,1,10,1980,1,110303,12,12,2,2,156100,"HS Diploma","Hispanic"
"498",700,2,9,1980,1,80941,NA,11,1,1,97438,"GED","Black"
"499",702,1,3,1982,1,90991,NA,NA,1,2,119704,"HS Diploma","Black"
"500",703,2,11,1980,1,80941,NA,14,1,2,97438,"HS Diploma","Black"
"501",704,2,12,1981,1,253941,NA,14,4,2,352573,"HS Diploma","Non-Black/Non-Hispanic"
"502",705,2,8,1980,1,314483,NA,16,4,2,431911,"HS Diploma","Non-Black/Non-Hispanic"
"503",706,1,5,1982,1,273066,NA,16,4,3,393045,"AA","Non-Black/Non-Hispanic"
"504",707,2,5,1982,1,279754,NA,13,4,4,348622,"BA","Non-Black/Non-Hispanic"
"505",708,2,4,1980,1,82413,NA,15,1,2,99210,"HS Diploma","Black"
"506",709,2,10,1981,1,77454,NA,NA,2,2,94361,"HS Diploma","Hispanic"
"507",710,2,1,1982,1,103954,14,13,1,5,124302,"MA","Black"
"508",712,1,8,1982,1,92645,NA,NA,1,4,121881,"BA","Black"
"509",713,2,7,1983,1,98046,NA,NA,1,2,122246,"HS Diploma","Black"
"510",714,1,8,1984,1,107746,12,14,1,2,159779,"HS Diploma","Black"
"511",715,2,8,1984,1,99663,12,14,1,3,108087,"AA","Black"
"512",717,1,11,1980,1,111658,12,12,1,2,161947,"HS Diploma","Black"
"513",718,1,10,1982,1,92645,12,16,1,2,121881,"HS Diploma","Black"
"514",719,1,11,1981,1,101255,13,16,1,5,125416,"MA","Black"
"515",720,1,2,1980,1,315357,12,18,4,2,464360,"HS Diploma","Non-Black/Non-Hispanic"
"516",721,2,10,1981,1,182727,14,14,2,4,222613,"BA","Hispanic"
"517",722,1,7,1983,1,264333,14,14,4,2,368468,"HS Diploma","Non-Black/Non-Hispanic"
"518",728,2,5,1983,1,231307,14,13,1,3,288398,"AA","Black"
"519",729,1,3,1980,1,263419,14,14,1,4,382061,"BA","Black"
"520",730,2,12,1983,1,285294,14,12,4,2,367653,"HS Diploma","Non-Black/Non-Hispanic"
"521",731,1,7,1981,1,273592,NA,NA,4,5,381892,"MA","Non-Black/Non-Hispanic"
"522",732,2,7,1984,1,300509,16,16,4,5,382701,"MA","Non-Black/Non-Hispanic"
"523",734,2,12,1983,1,282426,18,16,4,4,363957,"BA","Non-Black/Non-Hispanic"
"524",735,2,11,1980,1,328617,16,17,4,5,451322,"MA","Non-Black/Non-Hispanic"
"525",737,1,7,1982,1,285339,18,16,4,2,410710,"HS Diploma","Non-Black/Non-Hispanic"
"526",738,1,1,1981,1,273592,18,16,4,5,381892,"MA","Non-Black/Non-Hispanic"
"527",739,2,4,1982,1,292327,18,16,4,5,364291,"MA","Non-Black/Non-Hispanic"
"528",740,2,12,1984,1,300509,16,16,4,5,382701,"MA","Non-Black/Non-Hispanic"
"529",741,2,4,1982,1,292327,NA,16,4,5,364291,"MA","Non-Black/Non-Hispanic"
"530",742,2,1,1982,1,292327,18,18,4,4,364291,"BA","Non-Black/Non-Hispanic"
"531",743,1,11,1982,1,285339,NA,NA,4,5,410710,"MA","Non-Black/Non-Hispanic"
"532",745,1,10,1980,1,312187,16,16,4,4,459691,"BA","Non-Black/Non-Hispanic"
"533",746,1,1,1982,1,285339,18,17,4,2,410710,"HS Diploma","Non-Black/Non-Hispanic"
"534",749,2,4,1983,1,99929,16,14,1,2,124593,"HS Diploma","Black"
"535",751,2,11,1984,1,101577,NA,NA,1,2,110163,"HS Diploma","Black"
"536",752,1,3,1983,1,108820,NA,13,1,2,154537,"HS Diploma","Black"
"537",753,1,12,1982,1,94425,NA,12,1,2,124222,"HS Diploma","Black"
"538",754,1,11,1980,1,267599,7,12,2,2,378704,"HS Diploma","Hispanic"
"539",755,2,4,1982,1,308895,8,9,4,4,384937,"BA","Non-Black/Non-Hispanic"
"540",757,2,11,1980,1,347242,16,16,4,6,476901,"PhD","Non-Black/Non-Hispanic"
"541",761,1,12,1982,1,301510,18,16,4,2,433987,"HS Diploma","Non-Black/Non-Hispanic"
"542",763,1,1,1980,1,298759,NA,20,4,6,439920,"PhD","Non-Black/Non-Hispanic"
"543",764,1,11,1981,1,226305,NA,13,1,2,280305,"HS Diploma","Black"
"544",765,1,9,1983,1,202431,NA,12,2,2,306092,"HS Diploma","Hispanic"
"545",768,1,8,1984,1,240811,NA,14,1,4,357106,"BA","Black"
"546",769,2,6,1980,1,314483,16,16,4,2,431911,"HS Diploma","Non-Black/Non-Hispanic"
"547",772,2,6,1984,1,292260,13,16,4,4,372196,"BA","Non-Black/Non-Hispanic"
"548",774,2,12,1981,1,175925,NA,12,2,3,214325,"AA","Hispanic"
"549",775,1,4,1980,1,298759,NA,12,4,2,439920,"HS Diploma","Non-Black/Non-Hispanic"
"550",778,2,6,1983,1,276029,NA,18,4,4,355714,"BA","Non-Black/Non-Hispanic"
"551",779,1,1,1980,1,254865,NA,12,1,1,369653,"GED","Black"
"552",782,2,7,1982,1,279754,16,16,4,5,348622,"MA","Non-Black/Non-Hispanic"
"553",783,1,5,1984,1,281400,16,16,4,4,389660,"BA","Non-Black/Non-Hispanic"
"554",785,1,12,1984,1,281400,13,13,4,4,389660,"BA","Non-Black/Non-Hispanic"
"555",789,1,8,1980,1,304735,NA,14,4,2,448718,"HS Diploma","Non-Black/Non-Hispanic"
"556",790,1,2,1983,1,255429,NA,14,4,1,356057,"GED","Non-Black/Non-Hispanic"
"557",791,2,5,1982,1,285349,13,16,4,4,355595,"BA","Non-Black/Non-Hispanic"
"558",792,1,8,1981,1,267061,18,16,4,4,372776,"BA","Non-Black/Non-Hispanic"
"559",794,1,10,1982,1,278527,13,16,4,6,400905,"PhD","Non-Black/Non-Hispanic"
"560",796,2,5,1983,1,275684,NA,18,4,4,355269,"BA","Non-Black/Non-Hispanic"
"561",797,2,6,1981,1,259020,14,NA,4,4,359625,"BA","Non-Black/Non-Hispanic"
"562",798,1,10,1983,1,279539,16,16,4,5,389666,"MA","Non-Black/Non-Hispanic"
"563",799,1,4,1981,1,292269,12,14,4,5,407962,"MA","Non-Black/Non-Hispanic"
"564",800,1,5,1982,1,304818,16,12,4,5,438747,"MA","Non-Black/Non-Hispanic"
"565",801,2,3,1984,1,321024,16,12,4,4,408827,"BA","Non-Black/Non-Hispanic"
"566",802,2,11,1983,1,208196,12,12,2,1,278461,"GED","Hispanic"
"567",805,1,10,1980,1,311473,12,12,4,2,458640,"HS Diploma","Non-Black/Non-Hispanic"
"568",807,2,10,1982,1,198600,12,11,2,1,259641,"GED","Hispanic"
"569",808,1,9,1983,1,211045,12,11,2,2,319117,"HS Diploma","Hispanic"
"570",809,2,4,1980,1,327865,12,12,4,2,450290,"HS Diploma","Non-Black/Non-Hispanic"
"571",812,2,3,1983,1,97777,NA,NA,1,2,121910,"HS Diploma","Black"
"572",813,2,2,1980,1,82186,NA,NA,1,4,98937,"BA","Black"
"573",814,2,9,1984,1,99389,NA,12,1,3,107790,"AA","Black"
"574",815,2,2,1981,1,98793,NA,NA,1,3,124158,"AA","Black"
"575",816,2,10,1982,1,103668,NA,12,1,2,123961,"HS Diploma","Black"
"576",818,2,5,1981,1,98793,NA,18,1,4,124158,"BA","Black"
"577",819,1,1,1980,1,111351,16,14,1,2,161502,"HS Diploma","Black"
"578",820,1,8,1984,1,107450,16,14,1,2,159340,"HS Diploma","Black"
"579",821,2,1,1980,1,82186,12,12,1,2,98937,"HS Diploma","Black"
"580",822,2,1,1980,1,82186,12,12,1,2,98937,"HS Diploma","Black"
"581",823,1,12,1984,1,107450,12,12,1,2,159340,"HS Diploma","Black"
"582",824,2,5,1980,1,104305,NA,9,2,2,148522,"HS Diploma","Hispanic"
"583",825,2,7,1982,1,84998,NA,9,2,4,111123,"BA","Hispanic"
"584",826,1,12,1981,1,239011,12,15,2,2,331027,"HS Diploma","Hispanic"
"585",828,2,3,1983,1,291901,12,12,4,4,376167,"BA","Non-Black/Non-Hispanic"
"586",830,1,2,1982,1,294911,12,12,4,2,424488,"HS Diploma","Non-Black/Non-Hispanic"
"587",831,1,11,1984,1,303911,19,NA,4,4,420832,"BA","Non-Black/Non-Hispanic"
"588",833,2,4,1983,1,291901,14,14,4,2,376167,"HS Diploma","Non-Black/Non-Hispanic"
"589",835,2,9,1982,1,302134,12,16,4,3,376512,"AA","Non-Black/Non-Hispanic"
"590",836,1,11,1980,1,322660,12,12,4,2,475113,"HS Diploma","Non-Black/Non-Hispanic"
"591",837,1,5,1980,1,322660,NA,9,4,3,475113,"AA","Non-Black/Non-Hispanic"
"592",839,2,4,1980,1,339642,12,16,4,4,466464,"BA","Non-Black/Non-Hispanic"
"593",840,2,2,1984,1,310591,12,16,4,4,395540,"BA","Non-Black/Non-Hispanic"
"594",841,2,4,1982,1,302134,16,17,4,4,376512,"BA","Non-Black/Non-Hispanic"
"595",842,1,1,1983,1,270454,18,13,4,4,377001,"BA","Non-Black/Non-Hispanic"
"596",843,1,4,1980,1,315670,NA,16,4,2,464821,"HS Diploma","Non-Black/Non-Hispanic"
"597",844,2,5,1983,1,285577,15,15,4,4,368018,"BA","Non-Black/Non-Hispanic"
"598",846,2,12,1980,1,246995,17,13,2,4,351702,"BA","Hispanic"
"599",847,1,9,1982,1,92708,14,13,1,2,121963,"HS Diploma","Black"
"600",848,2,4,1984,1,99730,14,13,1,1,108160,"GED","Black"
"601",849,2,4,1980,1,82468,NA,14,1,2,99277,"HS Diploma","Black"
"602",850,2,4,1981,1,99132,NA,12,1,5,124584,"MA","Black"
"603",851,2,1,1983,1,275378,12,12,4,2,354875,"HS Diploma","Non-Black/Non-Hispanic"
"604",852,1,7,1983,1,255146,12,11,4,1,355662,"GED","Non-Black/Non-Hispanic"
"605",853,2,2,1984,1,293010,12,12,4,3,373151,"AA","Non-Black/Non-Hispanic"
"606",855,2,7,1981,1,274256,NA,17,4,5,380779,"MA","Non-Black/Non-Hispanic"
"607",856,1,2,1980,1,322660,NA,15,4,2,475113,"HS Diploma","Non-Black/Non-Hispanic"
"608",857,2,12,1980,1,339642,12,13,4,2,466464,"HS Diploma","Non-Black/Non-Hispanic"
"609",858,2,5,1983,1,291901,12,13,4,3,376167,"AA","Non-Black/Non-Hispanic"
"610",859,1,6,1982,1,278755,12,14,4,2,401233,"HS Diploma","Non-Black/Non-Hispanic"
"611",860,1,1,1982,1,278755,18,12,3,3,401233,"AA","Mixed Race"
"612",861,1,8,1984,1,287262,18,12,3,4,397778,"BA","Mixed Race"
"613",862,2,1,1981,1,259231,NA,13,4,1,359919,"GED","Non-Black/Non-Hispanic"
"614",863,2,11,1984,1,293575,NA,13,4,2,373871,"HS Diploma","Non-Black/Non-Hispanic"
"615",864,2,3,1982,1,285582,NA,12,4,0,355885,"None","Non-Black/Non-Hispanic"
"616",865,1,5,1984,1,287262,12,12,4,3,397778,"AA","Non-Black/Non-Hispanic"
